,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
2837013,48-2101,1,1,5,0,4,2,6,1,0,1,       0,0,9999999,9,206,357.4,0,0,0,1,1,68.0,58.0
2837014,48-2101,1,1,5,0,3,1,6,1,0,1,       0,0,9999999,9,206,357.4,0,0,0,1,1,68.0,68.0
2837015,48-2101,1,1,5,0,1,2,6,1,0,0,       0,0,9999999,9,206,357.4,0,0,0,1,1,68.0,59.0
2837101,48-2515,1,1,1,0,65,2,5,1,0,8,561M    ,56,88000,7,501,2134.8,0,1,2,1,2,41.0,41.0
2837155,48-2516,1,1,6,4,43,2,1,1,0,10,6244    ,62,2200,1,258,1338.4,0,1,1,1,1,142.0,142.0
2837156,48-2516,1,1,6,4,45,1,1,1,0,11,8131    ,81,82000,7,258,1338.4,0,1,1,1,1,142.0,195.0
2837157,48-2516,1,1,6,0,7,1,6,1,0,1,       0,0,9999999,9,258,1338.4,0,1,1,1,1,142.0,145.0
2837158,48-2516,1,1,6,0,5,2,6,1,0,1,       0,0,9999999,9,258,1338.4,0,1,1,1,1,142.0,149.0
2837159,48-2516,1,1,6,0,18,2,6,1,0,6,722Z    ,72,6000,1,258,1338.4,0,1,1,1,1,142.0,134.0
2837160,48-2516,1,1,6,0,14,2,6,1,1,2,       0,0,9999999,9,258,1338.4,0,1,1,1,1,142.0,176.0
2837244,48-2507,1,1,1,0,28,1,6,6,0,10,5242    ,52,50000,5,380,3731.1,0,1,1,1,1,52.0,52.0
2837245,48-2507,1,1,1,0,25,2,6,6,0,6,442     ,44,45000,5,342,3731.1,0,1,1,1,1,52.0,97.0
2837257,48-2102,1,1,8,6,30,2,2,1,1,6,       0,0,0,0,28,450.9,0,1,1,1,1,353.0,354.0
2837258,48-2102,1,1,8,0,13,1,6,1,1,2,       0,0,9999999,9,28,450.9,0,1,1,1,1,353.0,417.0
2837259,48-2102,1,1,8,0,11,1,6,1,1,2,       0,0,9999999,9,28,450.9,0,1,1,1,1,353.0,417.0
2837260,48-2102,1,1,8,0,10,1,6,1,1,1,       0,0,9999999,9,28,450.9,0,1,1,1,1,353.0,417.0
2837261,48-2102,1,1,8,0,7,2,6,1,1,1,       0,0,9999999,9,28,450.9,0,1,1,1,1,353.0,354.0
2837262,48-2102,1,1,8,0,5,2,6,1,1,1,       0,0,9999999,9,28,450.9,0,1,1,1,1,353.0,355.0
2837263,48-2102,1,1,8,0,3,1,6,1,1,0,       0,0,9999999,9,28,450.9,0,0,0,1,1,353.0,605.0
2837264,48-2102,1,1,8,0,75,1,4,1,1,6,       0,0,12000,2,28,450.9,0,1,1,1,1,353.0,375.0
2837330,48-2516,1,1,4,2,48,1,1,1,0,11,722Z    ,72,130000,7,501,1338.4,0,1,1,1,1,93.0,92.0
2837331,48-2516,1,1,4,2,48,2,1,1,0,10,       0,0,0,0,501,1338.4,0,1,1,1,1,93.0,103.0
2837332,48-2516,1,1,4,0,23,2,6,1,0,10,5412    ,54,12000,2,501,1338.4,0,1,1,1,1,93.0,85.0
2837333,48-2516,1,1,4,0,20,2,6,1,0,7,4481    ,44,10000,2,501,1338.4,0,1,1,1,1,93.0,86.0
2837372,48-2101,1,2,2,0,83,1,1,1,0,6,       0,0,60200,6,460,357.4,1,2,2,1,1,53.0,54.0
2837373,48-2101,1,2,2,0,79,2,1,1,0,6,       0,0,10100,2,460,357.4,0,1,1,1,1,53.0,63.0
2837388,48-2515,1,2,2,0,28,2,1,1,0,10,611M1   ,61,32000,4,316,2134.8,0,1,1,1,1,106.0,106.0
2837389,48-2515,1,2,2,0,27,1,1,1,0,11,621M    ,62,22000,3,316,2134.8,0,1,1,1,1,106.0,98.0
2837510,48-2510,1,1,4,2,40,1,1,1,0,11,42491   ,42,120000,7,501,3092.4,0,1,1,1,1,94.0,94.0
2837511,48-2510,1,1,4,2,37,2,1,1,0,10,481     ,48,88000,7,501,3092.4,0,1,1,1,1,94.0,99.0
2837512,48-2510,1,1,4,0,6,1,6,1,0,1,       0,0,9999999,9,501,3092.4,0,1,1,1,1,94.0,98.0
2837513,48-2510,1,1,4,0,4,2,6,1,0,1,       0,0,9999999,9,501,3092.4,0,0,0,1,1,94.0,100.0
2837722,48-2516,1,2,2,1,53,1,4,1,1,10,722Z    ,72,18000,3,141,1338.4,1,1,1,1,1,90.0,91.0
2837723,48-2516,1,2,2,0,20,2,6,1,1,7,6244    ,62,6000,1,141,1338.4,0,1,1,1,1,90.0,102.0
2837769,48-2101,1,2,2,0,30,1,1,1,0,6,722Z    ,72,25000,4,293,357.4,0,1,1,1,1,115.0,114.0
2837770,48-2101,1,2,2,0,39,1,1,1,0,8,722Z    ,72,25000,4,293,357.4,0,1,1,1,1,115.0,93.0
2837792,48-2515,1,1,2,0,39,2,6,1,0,6,71395   ,71,15600,3,117,2134.8,0,1,1,1,1,85.0,85.0
2837793,48-2515,1,1,2,0,47,1,3,8,1,6,71395   ,71,15600,3,117,2134.8,0,1,1,1,1,85.0,112.0
2838014,48-2102,1,1,2,0,52,2,1,1,0,4,52M1    ,52,56000,6,501,450.9,0,1,1,1,1,78.0,77.0
2838015,48-2102,1,1,2,0,52,1,1,1,0,6,4244    ,42,68000,6,501,450.9,0,1,1,1,1,78.0,63.0
2838202,48-2515,1,1,2,0,48,1,1,1,0,10,33641M1 ,33,93980,7,501,2134.8,0,1,1,1,1,101.0,100.0
2838203,48-2515,1,1,2,0,46,2,1,1,0,11,622M    ,62,96000,7,501,2134.8,0,1,1,1,1,101.0,105.0
2838240,48-2102,1,1,2,0,25,2,1,1,0,10,23      ,23,60000,6,501,450.9,0,1,1,1,1,65.0,66.0
2838241,48-2102,1,1,2,0,24,1,1,1,0,6,92MP    ,92,46300,5,501,450.9,0,1,1,1,1,65.0,60.0
2838557,48-2101,1,1,5,3,48,1,1,1,0,10,92MP    ,92,252000,8,501,357.4,0,1,1,1,1,40.0,40.0
2838558,48-2101,1,1,5,3,32,2,1,1,0,7,5616    ,56,45400,5,501,357.4,0,1,1,1,1,40.0,45.0
2838559,48-2101,1,1,5,0,20,1,6,1,0,5,811192  ,81,3100,1,501,357.4,0,1,1,1,1,40.0,76.0
2838560,48-2101,1,1,5,0,20,1,6,1,0,5,56173   ,56,3500,1,501,357.4,0,1,1,1,1,40.0,75.0
2838561,48-2101,1,1,5,0,11,2,6,1,0,1,       0,0,9999999,9,501,357.4,0,1,1,1,1,40.0,40.0
2838594,48-2101,1,1,3,1,28,2,1,1,1,6,4539    ,45,7100,2,402,357.4,0,1,1,1,1,12.0,11.0
2838595,48-2101,1,1,3,1,34,1,1,1,0,10,622M    ,62,75000,6,402,357.4,0,1,1,1,1,12.0,14.0
2838596,48-2101,1,1,3,0,9,2,6,1,1,1,       0,0,9999999,9,402,357.4,0,1,1,1,1,12.0,11.0
2838639,48-2515,1,1,2,0,37,1,1,1,0,11,481     ,48,100000,7,501,2134.8,0,1,1,1,1,54.0,54.0
2838640,48-2515,1,1,2,0,36,2,1,7,1,11,481     ,48,110000,7,501,2134.8,0,1,1,1,1,54.0,64.0
2838645,48-2102,1,2,3,2,55,2,4,1,0,10,       0,0,0,0,3,450.9,0,1,1,1,1,261.0,261.0
2838646,48-2102,1,2,3,0,17,1,6,1,0,5,4442    ,44,800,1,3,450.9,0,1,1,1,1,261.0,165.0
2838647,48-2102,1,2,3,0,16,2,6,1,0,3,       0,0,0,0,3,450.9,0,1,1,1,1,261.0,277.0
2838823,48-2102,1,2,1,0,92,2,5,1,0,6,       0,0,8600,2,70,450.9,0,2,2,1,2,99.0,99.0
2838882,48-2515,1,1,4,2,43,1,1,1,0,8,336M    ,33,75000,6,330,2134.8,0,1,1,1,1,77.0,76.0
2838883,48-2515,1,1,4,2,43,2,1,3,0,6,5419Z   ,54,2200,1,330,2134.8,0,1,1,1,1,77.0,76.0
2838884,48-2515,1,1,4,0,24,2,6,3,0,10,446Z    ,44,8600,2,330,2134.8,0,1,1,1,1,77.0,101.0
2838885,48-2515,1,1,4,0,21,1,6,3,0,7,       0,0,0,0,330,2134.8,0,1,1,1,1,77.0,77.0
2838897,48-2507,1,1,2,0,77,1,1,1,0,8,       0,0,15200,3,183,3731.1,1,1,1,1,1,50.0,50.0
2838898,48-2507,1,1,2,0,76,2,1,1,0,10,       0,0,13000,2,183,3731.1,0,1,1,1,1,50.0,49.0
2839008,48-2102,1,2,5,2,39,2,4,2,1,10,491     ,49,14000,2,393,450.9,1,1,1,1,1,56.0,55.0
2839009,48-2102,1,2,5,0,13,1,6,2,1,2,       0,0,9999999,9,393,450.9,0,1,1,1,1,56.0,50.0
2839010,48-2102,1,2,5,0,10,2,6,2,1,1,       0,0,9999999,9,393,450.9,0,1,1,1,1,56.0,43.0
2839011,48-2102,1,2,5,1,73,1,1,1,0,6,6241    ,62,60000,6,393,450.9,1,1,1,1,1,56.0,49.0
2839012,48-2102,1,2,5,1,70,2,1,1,1,6,6241    ,62,48000,5,393,450.9,0,1,1,1,1,56.0,69.0
2839108,48-2516,1,1,2,0,48,1,1,1,0,8,3261    ,32,65000,6,501,1338.4,0,1,1,1,1,96.0,96.0
2839109,48-2516,1,1,2,0,48,2,1,1,0,6,4441Z   ,44,68000,6,501,1338.4,0,1,1,1,1,96.0,105.0
2839154,48-2510,1,1,3,1,55,1,1,1,2,11,33641M1 ,33,356800,8,501,3092.4,6,1,1,1,1,102.0,102.0
2839155,48-2510,1,1,3,1,54,2,1,1,0,8,       0,0,0,0,501,3092.4,0,1,1,1,1,102.0,94.0
2839156,48-2510,1,1,3,0,15,2,6,1,2,3,       0,0,0,0,501,3092.4,0,1,1,1,1,102.0,145.0
2839254,48-2515,1,1,2,0,63,2,1,1,0,10,9211MP  ,92,90000,7,501,2134.8,0,1,1,1,1,43.0,44.0
2839255,48-2515,1,1,2,0,63,1,1,1,0,8,22132   ,22,60000,6,501,2134.8,0,1,1,1,1,43.0,42.0
2839296,48-2516,1,2,2,0,36,2,1,2,0,7,622M    ,62,0,0,501,1338.4,0,1,1,1,1,150.0,151.0
2839297,48-2516,1,2,2,0,41,2,1,2,0,10,522M    ,52,100000,7,501,1338.4,0,1,1,1,1,150.0,153.0
2839309,48-2507,1,2,1,0,32,2,6,1,1,6,522M    ,52,35000,4,263,3731.1,0,1,1,1,1,95.0,95.0
2839312,48-2102,1,1,3,1,32,2,1,1,0,11,5411    ,54,150010,7,501,450.9,0,1,1,1,1,37.0,37.0
2839313,48-2102,1,1,3,1,32,1,1,1,0,10,493     ,49,79200,6,501,450.9,3,1,1,1,1,37.0,43.0
2839314,48-2102,1,1,3,0,1,2,6,1,0,0,       0,0,9999999,9,501,450.9,0,0,0,1,1,37.0,39.0
2839368,48-2510,1,2,1,0,86,2,4,1,2,8,       0,0,13400,2,110,3092.4,0,1,2,1,1,242.0,242.0
2839407,48-2515,1,1,1,0,59,2,4,1,0,10,442     ,44,58200,6,445,2134.8,0,1,1,1,1,73.0,74.0
2839592,48-2101,1,1,2,1,84,2,5,1,0,4,       0,0,20100,3,140,357.4,0,2,2,1,1,58.0,58.0
2839593,48-2101,1,1,2,0,59,1,4,1,0,6,       0,0,1200,1,140,357.4,0,1,2,1,1,58.0,109.0
2839755,48-2507,1,1,1,0,69,2,5,1,1,10,33641M1 ,33,202050,7,501,3731.1,0,1,1,1,1,74.0,74.0
2839811,48-2515,1,1,3,1,48,2,1,1,0,11,6111    ,61,72000,6,501,2134.8,0,1,1,1,1,55.0,55.0
2839812,48-2515,1,1,3,1,49,1,1,1,4,10,6111    ,61,74000,6,501,2134.8,0,1,1,1,1,55.0,53.0
2839813,48-2515,1,1,3,0,15,1,6,1,4,4,       0,0,0,0,501,2134.8,0,1,1,1,1,55.0,66.0
2839848,48-2101,1,2,4,1,34,1,6,1,0,4,23      ,23,40000,5,374,357.4,0,1,1,1,1,102.0,102.0
2839849,48-2101,1,2,4,0,9,1,6,1,0,1,       0,0,9999999,9,374,357.4,0,1,1,1,1,102.0,90.0
2839850,48-2101,1,2,4,1,65,1,1,1,0,6,       0,0,52200,5,374,357.4,1,1,1,1,1,102.0,96.0
2839851,48-2101,1,2,4,1,63,2,1,1,0,6,6244    ,62,7300,2,374,357.4,0,1,2,1,1,102.0,88.0
2839934,48-2101,1,2,3,1,39,2,1,1,0,6,5241    ,52,2000,1,304,357.4,0,1,1,1,1,82.0,81.0
2839935,48-2101,1,2,3,1,61,1,1,1,0,7,23      ,23,60000,6,304,357.4,0,1,1,1,1,82.0,92.0
2839936,48-2101,1,2,3,0,12,1,6,1,0,2,       0,0,9999999,9,304,357.4,0,1,1,1,1,82.0,91.0
2840253,48-2510,1,2,1,0,26,2,6,2,0,7,812112  ,81,16000,3,121,3092.4,0,1,1,1,1,67.0,67.0
2840254,48-2510,1,2,1,0,30,1,6,2,0,6,492     ,49,36400,5,276,3092.4,0,1,1,1,1,67.0,143.0
2840303,48-2515,1,2,3,1,42,2,1,1,0,11,622M    ,62,0,0,487,2134.8,0,1,1,1,1,55.0,55.0
2840304,48-2515,1,2,3,1,40,1,1,1,0,11,928110P1,92,100000,7,487,2134.8,1,1,1,1,1,55.0,59.0
2840305,48-2515,1,2,3,0,4,1,6,1,0,0,       0,0,9999999,9,487,2134.8,0,0,0,1,1,55.0,75.0
2840326,48-2510,1,1,2,0,64,1,1,1,0,10,5415    ,54,82000,7,501,3092.4,0,1,1,1,1,62.0,62.0
2840327,48-2510,1,1,2,0,60,2,1,1,0,11,6111    ,61,90000,7,501,3092.4,0,1,1,1,1,62.0,57.0
2840383,48-2516,1,1,2,0,26,1,6,1,0,11,8111Z   ,81,75000,6,501,1338.4,0,1,1,1,1,53.0,53.0
2840384,48-2516,1,1,2,0,23,2,6,1,0,6,8111Z   ,81,10000,2,75,1338.4,0,1,1,1,1,53.0,44.0
2840417,48-2516,1,2,3,1,34,1,4,1,0,6,213     ,21,100000,7,501,1338.4,0,1,1,1,1,253.0,253.0
2840418,48-2516,1,2,3,1,31,2,6,1,0,6,336M    ,33,30000,4,228,1338.4,0,1,1,1,1,253.0,291.0
2840419,48-2516,1,2,3,0,12,1,6,1,0,1,       0,0,9999999,9,501,1338.4,0,1,1,1,1,253.0,269.0
2840429,48-2101,1,1,4,2,31,2,1,1,0,10,611M3   ,61,0,0,501,357.4,0,1,1,1,1,103.0,104.0
2840430,48-2101,1,1,4,2,35,1,1,1,0,7,488     ,48,150000,7,501,357.4,0,1,1,1,1,103.0,92.0
2840431,48-2101,1,1,4,0,3,1,6,1,0,0,       0,0,9999999,9,501,357.4,0,0,0,1,1,103.0,140.0
2840432,48-2101,1,1,4,0,3,2,6,1,0,0,       0,0,9999999,9,501,357.4,0,0,0,1,1,103.0,120.0
2840474,48-2101,1,1,2,0,66,2,1,1,0,8,622M    ,62,128000,7,501,357.4,0,1,1,1,1,26.0,25.0
2840475,48-2101,1,1,2,0,69,1,1,1,0,6,4452    ,44,12000,2,501,357.4,0,1,1,1,1,26.0,36.0
2840703,48-2101,1,2,3,2,50,2,4,1,0,7,493     ,49,0,0,64,357.4,0,1,1,1,1,24.0,24.0
2840704,48-2101,1,2,3,0,27,2,3,1,0,7,5614    ,56,13000,2,64,357.4,0,1,1,1,1,24.0,44.0
2840705,48-2101,1,2,3,0,7,2,6,1,0,1,       0,0,9999999,9,64,357.4,0,1,1,1,1,24.0,25.0
2840706,48-2101,1,2,1,0,48,1,4,1,1,6,484     ,48,31000,4,235,357.4,0,1,1,1,1,24.0,47.0
2840738,48-2515,1,2,1,0,23,2,6,2,0,10,52M1    ,52,25000,4,190,2134.8,0,1,1,1,1,69.0,69.0
2840760,48-2101,1,1,1,0,69,2,5,1,0,5,44511   ,44,20000,3,165,357.4,0,1,1,1,1,25.0,25.0
2840864,48-2507,1,1,2,1,65,2,5,2,0,7,6216    ,62,134000,7,501,3731.1,1,1,1,1,1,71.0,71.0
2840865,48-2507,1,1,2,0,36,2,4,2,0,10,51913   ,51,30000,4,501,3731.1,0,1,2,1,1,71.0,134.0
2840882,48-2516,1,1,2,0,45,2,1,1,1,6,622M    ,62,44200,5,501,1338.4,0,1,1,1,1,44.0,44.0
2840883,48-2516,1,1,2,0,46,1,1,1,0,8,4411    ,44,52800,6,501,1338.4,0,1,1,1,1,44.0,64.0
2841039,48-2516,1,1,2,0,73,1,1,1,0,10,       0,0,98300,7,501,1338.4,1,1,1,1,1,73.0,74.0
2841040,48-2516,1,1,2,0,66,2,1,1,0,10,       0,0,49300,5,501,1338.4,0,1,1,1,1,73.0,83.0
2841047,48-2515,1,2,1,0,24,2,6,1,0,10,622M    ,62,58000,6,437,2134.8,0,1,1,1,1,210.0,210.0
2841293,48-2101,1,2,2,1,34,2,4,2,0,6,6216    ,62,58500,6,333,357.4,0,2,1,1,1,70.0,70.0
2841294,48-2101,1,2,2,0,9,2,6,2,0,1,       0,0,9999999,9,333,357.4,0,1,1,1,1,70.0,93.0
2841317,48-2101,1,1,2,0,65,1,1,1,0,7,327M    ,32,78000,6,501,357.4,0,1,1,1,1,23.0,22.0
2841318,48-2101,1,1,2,0,65,2,1,1,0,7,4523    ,45,53200,6,501,357.4,0,2,2,1,1,23.0,17.0
2841359,48-2102,1,1,1,0,55,1,4,1,0,6,5617Z   ,56,14000,2,105,450.9,1,1,1,1,2,48.0,48.0
2841362,48-2102,1,1,2,0,55,1,1,1,0,11,5413    ,54,126000,7,501,450.9,0,1,1,1,1,40.0,41.0
2841363,48-2102,1,1,2,0,49,2,1,1,0,6,5412    ,54,4000,1,501,450.9,0,1,1,1,1,40.0,46.0
2841468,48-2510,1,1,3,1,56,2,1,1,0,6,       0,0,0,0,326,3092.4,0,1,1,1,1,184.0,185.0
2841469,48-2510,1,1,3,1,50,1,1,1,0,6,481     ,48,65000,6,326,3092.4,1,1,1,1,1,184.0,192.0
2841470,48-2510,1,1,3,0,18,2,6,1,0,5,       0,0,0,0,326,3092.4,0,1,1,1,1,184.0,234.0
2841630,48-2102,1,1,1,0,29,1,4,1,0,6,8111Z   ,81,41400,5,313,450.9,3,1,1,1,1,432.0,432.0
2841707,48-2510,1,1,5,3,39,1,1,1,0,10,53M     ,53,62000,6,206,3092.4,0,1,1,1,1,65.0,66.0
2841708,48-2510,1,1,5,3,39,2,1,1,0,6,       0,0,0,0,206,3092.4,0,1,1,1,1,65.0,70.0
2841709,48-2510,1,1,5,0,12,1,6,1,0,2,       0,0,9999999,9,206,3092.4,0,1,1,1,1,65.0,71.0
2841710,48-2510,1,1,5,0,9,1,6,1,0,1,       0,0,9999999,9,206,3092.4,0,1,1,1,1,65.0,71.0
2841711,48-2510,1,1,5,0,6,2,6,1,0,1,       0,0,9999999,9,206,3092.4,0,1,1,1,1,65.0,82.0
2841784,48-2515,1,1,2,0,65,1,1,1,0,10,5413    ,54,103970,7,501,2134.8,1,1,1,1,1,13.0,12.0
2841785,48-2515,1,1,2,0,62,2,1,1,0,7,92119   ,92,6950,1,501,2134.8,1,1,1,1,1,13.0,15.0
2841929,48-2516,1,1,1,0,74,2,5,1,0,7,611M3   ,61,16800,3,137,1338.4,0,1,1,1,1,80.0,80.0
2841964,48-2516,1,2,2,0,50,1,1,1,0,6,33641M1 ,33,120000,7,501,1338.4,0,1,1,1,1,14.0,14.0
2841965,48-2516,1,2,2,0,48,2,1,1,0,7,4413    ,44,44000,5,501,1338.4,0,1,1,1,1,14.0,20.0
2841974,48-2507,1,1,5,3,45,2,1,1,0,10,6111    ,61,13000,2,473,3731.1,0,1,1,1,1,51.0,51.0
2841975,48-2507,1,1,5,3,50,1,1,1,0,11,6214    ,62,128000,7,473,3731.1,0,1,1,1,1,51.0,41.0
2841976,48-2507,1,1,5,0,17,2,6,1,0,5,6111    ,61,1200,1,473,3731.1,0,1,1,1,1,51.0,53.0
2841977,48-2507,1,1,5,0,16,2,6,1,0,3,       0,0,0,0,473,3731.1,0,1,1,1,1,51.0,52.0
2841978,48-2507,1,1,5,0,6,1,6,1,0,1,       0,0,9999999,9,473,3731.1,0,1,1,1,1,51.0,50.0
2841990,48-2507,1,2,4,2,41,2,1,1,0,7,4234    ,42,18400,3,501,3731.1,0,1,1,1,1,26.0,26.0
2841991,48-2507,1,2,4,2,42,1,1,1,0,7,5416    ,54,150000,7,501,3731.1,0,1,1,1,1,26.0,27.0
2841992,48-2507,1,2,4,0,25,2,6,1,0,7,722Z    ,72,23000,3,501,3731.1,0,1,1,1,1,26.0,44.0
2841993,48-2507,1,2,4,0,22,2,6,1,0,6,44511   ,44,25000,4,501,3731.1,0,1,1,1,1,26.0,32.0
2842169,48-2515,1,1,1,0,75,2,4,1,1,1,       0,0,11100,2,91,2134.8,0,2,2,2,2,50.0,51.0
2842323,48-2515,1,2,1,0,67,2,4,1,0,8,       0,0,14100,2,115,2134.8,0,1,1,1,1,145.0,145.0
2842359,48-2102,1,1,2,0,68,1,1,1,0,6,5313    ,53,164400,7,501,450.9,0,1,1,1,1,51.0,51.0
2842360,48-2102,1,1,2,0,69,2,1,1,0,6,6111    ,61,19900,3,501,450.9,0,1,1,1,1,51.0,50.0
2842383,48-2102,1,2,5,3,30,2,4,1,0,6,5413    ,54,42000,5,162,450.9,0,1,1,1,1,45.0,45.0
2842384,48-2102,1,2,5,3,30,1,4,1,0,6,488     ,48,53000,6,401,450.9,1,1,1,1,1,45.0,50.0
2842385,48-2102,1,2,5,0,9,2,6,1,0,1,       0,0,9999999,9,162,450.9,0,2,1,1,1,45.0,46.0
2842386,48-2102,1,2,5,0,8,2,6,1,0,1,       0,0,9999999,9,162,450.9,0,1,1,1,1,45.0,46.0
2842387,48-2102,1,2,5,0,6,1,6,1,0,1,       0,0,9999999,9,162,450.9,0,1,1,1,1,45.0,47.0
2842619,48-2101,1,1,5,3,39,1,1,1,0,6,5617Z   ,56,110000,7,365,357.4,0,1,1,1,1,76.0,75.0
2842620,48-2101,1,1,5,3,42,2,1,1,0,6,       0,0,0,0,365,357.4,0,1,1,1,1,76.0,82.0
2842621,48-2101,1,1,5,0,10,2,6,1,0,1,       0,0,9999999,9,365,357.4,0,1,1,1,1,76.0,80.0
2842622,48-2101,1,1,5,0,5,2,6,1,0,1,       0,0,9999999,9,365,357.4,0,1,1,1,1,76.0,79.0
2842623,48-2101,1,1,5,0,5,2,6,1,0,1,       0,0,9999999,9,365,357.4,0,1,1,1,1,76.0,79.0
2842658,48-2516,1,1,5,3,43,1,1,1,0,8,3231    ,32,83000,7,293,1338.4,0,1,1,1,1,239.0,239.0
2842659,48-2516,1,1,5,3,41,2,1,1,0,6,999920  ,99,5400,1,293,1338.4,0,1,1,1,1,239.0,242.0
2842660,48-2516,1,1,5,0,13,1,6,1,0,2,       0,0,9999999,9,293,1338.4,0,1,1,1,1,239.0,242.0
2842661,48-2516,1,1,5,0,10,2,6,1,0,1,       0,0,9999999,9,293,1338.4,0,1,1,1,1,239.0,246.0
2842662,48-2516,1,1,5,0,17,1,6,1,0,5,       0,0,0,0,293,1338.4,0,1,1,1,1,239.0,196.0
2842678,48-2515,1,1,2,0,67,2,1,1,0,11,       0,0,56000,6,501,2134.8,0,1,1,1,1,36.0,36.0
2842679,48-2515,1,1,2,0,70,1,1,1,0,11,5413    ,54,103580,7,501,2134.8,0,1,1,1,1,36.0,36.0
2842791,48-2102,1,1,5,3,34,1,1,1,0,10,5412    ,54,117300,7,501,450.9,0,1,1,1,1,120.0,119.0
2842792,48-2102,1,1,5,3,35,2,1,1,0,10,56173   ,56,75000,6,501,450.9,0,1,1,1,1,120.0,121.0
2842793,48-2102,1,1,5,0,6,1,6,1,0,1,       0,0,9999999,9,501,450.9,0,1,1,1,1,120.0,114.0
2842794,48-2102,1,1,5,0,4,1,6,1,0,0,       0,0,9999999,9,501,450.9,0,0,0,1,1,120.0,93.0
2842795,48-2102,1,1,5,0,1,1,6,1,0,0,       0,0,9999999,9,501,450.9,0,0,0,1,1,120.0,91.0
2842802,48-2102,1,1,2,0,68,1,5,1,0,6,333MS   ,33,68000,6,501,450.9,0,1,1,1,1,5.0,6.0
2842803,48-2102,1,1,2,0,54,2,5,1,0,6,4231    ,42,25000,4,190,450.9,0,1,1,1,1,5.0,7.0
2842822,48-2507,1,1,2,0,72,1,1,1,0,11,       0,0,487700,8,501,3731.1,1,1,1,1,1,69.0,69.0
2842823,48-2507,1,1,2,0,67,2,1,1,0,10,       0,0,317000,8,501,3731.1,0,1,1,1,1,69.0,71.0
2842845,48-2102,1,1,2,0,60,2,1,1,0,6,23      ,23,151500,7,501,450.9,0,1,1,1,1,75.0,76.0
2842846,48-2102,1,1,2,0,60,1,1,1,0,6,4231    ,42,485500,8,501,450.9,0,1,1,1,1,75.0,65.0
2842883,48-2102,1,1,4,2,49,1,1,1,0,6,8111Z   ,81,61000,6,467,450.9,0,1,1,1,1,145.0,146.0
2842884,48-2102,1,1,4,2,46,2,1,1,0,10,6111    ,61,61000,6,467,450.9,0,1,1,1,1,145.0,109.0
2842885,48-2102,1,1,4,0,20,1,6,1,0,6,       0,0,0,0,467,450.9,0,1,1,1,1,145.0,156.0
2842886,48-2102,1,1,4,0,17,1,6,1,0,5,4MS     ,44,900,1,467,450.9,0,1,1,1,1,145.0,76.0
2843173,48-2510,1,2,1,0,72,2,5,1,0,7,       0,0,17420,3,143,3092.4,0,1,1,1,2,84.0,83.0
2843197,48-2507,1,2,3,1,49,1,1,1,2,6,811192  ,81,100000,7,492,3731.1,0,1,1,1,1,224.0,225.0
2843198,48-2507,1,2,3,1,34,2,1,1,2,6,       0,0,0,0,492,3731.1,0,1,1,1,1,224.0,296.0
2843199,48-2507,1,2,3,0,7,2,6,1,2,1,       0,0,9999999,9,492,3731.1,0,1,1,1,1,224.0,216.0
2843212,48-2102,1,1,2,0,61,2,1,1,0,10,       0,0,300,1,501,450.9,0,1,1,1,1,9.0,8.0
2843213,48-2102,1,1,2,0,61,1,1,1,0,10,611M1   ,61,90000,7,501,450.9,0,1,1,1,1,9.0,7.0
2843262,48-2102,1,2,4,2,42,2,1,1,0,8,722Z    ,72,4500,1,252,450.9,0,1,1,1,1,101.0,101.0
2843263,48-2102,1,2,4,2,45,1,1,1,0,7,4413    ,44,50000,5,252,450.9,0,1,1,1,1,101.0,117.0
2843264,48-2102,1,2,4,0,19,1,6,1,0,6,722Z    ,72,12500,2,252,450.9,0,1,1,1,1,101.0,68.0
2843265,48-2102,1,2,4,0,6,2,6,1,0,1,       0,0,9999999,9,252,450.9,0,1,1,1,1,101.0,93.0
2843306,48-2102,1,1,2,0,81,1,5,1,0,6,5111Z   ,51,75000,6,430,450.9,1,1,1,1,1,66.0,66.0
2843307,48-2102,1,1,2,0,0,2,6,1,0,0,       0,0,9999999,9,430,450.9,0,0,0,1,1,66.0,69.0
2843308,48-2102,1,1,2,0,81,1,1,1,0,11,6241    ,62,35200,4,309,450.9,1,1,1,1,1,66.0,74.0
2843309,48-2102,1,1,2,0,64,2,1,1,0,11,6241    ,62,12000,2,309,450.9,0,1,1,1,1,66.0,78.0
2843321,48-2102,1,2,2,0,62,1,1,1,0,4,       0,0,13700,2,163,450.9,0,1,2,1,2,26.0,26.0
2843322,48-2102,1,2,2,0,59,2,1,1,0,4,       0,0,13800,2,163,450.9,0,1,2,2,1,26.0,32.0
2843354,48-2510,1,1,3,0,77,1,1,2,0,3,       0,0,169000,7,501,3092.4,0,1,1,1,1,83.0,83.0
2843355,48-2510,1,1,3,0,63,2,1,1,0,5,       0,0,10100,2,501,3092.4,0,1,1,1,1,83.0,56.0
2843356,48-2510,1,1,3,0,29,1,6,2,0,6,722Z    ,72,2900,1,501,3092.4,0,1,1,1,1,83.0,113.0
